% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2	2.25	1	1	1	1	1	1054	1	1054	0.00699913	0	0.00699913	0.00699913	1054	0	1054	1054	
3	3.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
4	4.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
5	5.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
6	6.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
7	7.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
8	8.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
9	9.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
10	10.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
11	11.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
12	12.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
13	13.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
14	14.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
15	15.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
16	16.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
17	17.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
18	18.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
19	19.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
20	20.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
21	21.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
22	22.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
23	23.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
24	24.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
25	25.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
26	26.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
27	27.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
28	28.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
29	29.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
30	30.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
31	31.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
32	32.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
33	33.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
34	34.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
35	35.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
36	36.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
37	37.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
38	38.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
39	39.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
40	40.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
41	41.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
42	42.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
43	43.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
44	44.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
45	45.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
46	46.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
47	47.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
48	48.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
49	49.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
50	50.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
51	51.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
52	52.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
53	53.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
54	54.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
55	55.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
56	56.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
57	57.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
58	58.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
59	59.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
60	60.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
61	61.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
62	62.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
63	63.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
64	64.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
65	65.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
66	66.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
67	67.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
68	68.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
69	69.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
70	70.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
71	71.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
72	72.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
73	73.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
74	74.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
75	75.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
76	76.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
77	77.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
78	78.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
79	79.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
80	80.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
81	81.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
82	82.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
83	83.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
84	84.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
85	85.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
86	86.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
87	87.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
88	88.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
89	89.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
90	90.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
91	91.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
92	92.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
93	93.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
94	94.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
95	95.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
96	96.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
97	97.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
98	98.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
99	99.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
100	100.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
101	101.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
102	102.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
103	103.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
104	104.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
105	105.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
106	106.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
107	107.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
108	108.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
109	109.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
110	110.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
111	111.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
112	112.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
113	113.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
114	114.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
115	115.25	1	1	1	1	1	1054	1	1054	0.00399913	0	0.00399913	0.00399913	1054	0	1054	1054	
