% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
150	150.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
151	151.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
152	152.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
153	153.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
154	154.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
155	155.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
156	156.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
157	157.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
158	158.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
159	159.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
160	160.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
161	161.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
162	162.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
163	163.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
164	164.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
165	165.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
166	166.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
167	167.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
168	168.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
169	169.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
170	170.25	1	1	1	1	1	349	0	0	0	0	0	0	0	0	0	0	
170.25	170.5	1	1	1	1	3	713	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
171.25	171.5	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
172	172.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
173	173.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
174	174.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
175	175.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
176	176.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
177	177.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
178	178.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
179	179.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
180	180.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
181	181.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
182	182.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
183	183.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
184	184.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
185	185.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
186	186.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
187	187.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
188	188.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
189	189.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
190	190.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
191	191.25	1	1	1	1	4	1062	2	698	0.005	0	0.005	0.005	349	0	349	349	
192.25	192.5	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
193	193.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
194	194.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
195	195.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
196	196.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
197	197.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
198	198.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
199	199.25	1	1	1	1	4	1062	4	1062	0.005	0	0.005	0.005	265.5	167	15	349	
